"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"Undercovertourist.com","","13287859","Get Unlimited Skiing at 64 Resorts with the Epic Pass!","Get Unlimited Skiing at 64 Resorts with the Epic Pass!","undercover tourist, ski, ski resorts, ski lift tickets, epic pass, skiing, skiers, unlimited skiing, discounts, discount tickets, vail, colorado, aspen, breckenridge, beaver creek, keystone, disney world, skip the lines, family vacations, ski vacations","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.dpbolvw.net/click-101693488-13287859"" target=""_top"">Get Unlimited Skiing at 64 Resorts with the Epic Pass!</a><img src=""https://www.awltovhc.com/image-101693488-13287859"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586678?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101693488-13287859","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13304372","Save up to $10 on Mickey's Not So Scary Halloween Party Ticket!","Save up to $10 on Mickey's Not So Scary Halloween Party Ticket!","undercover tourist, magic kingdom park, walt disney world resort, mickey's not so scary halloween party ticket, halloween, discount tickets, mickey mouse, orlando, florida, family vacations, travel, tourism, theme parks, attractions, skip the lines, save time, save money, resorts, hotels, car rentals","Text Link","$0.00 USD","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-13304372"" target=""_top"">Save up to $10 on Mickey's Not So Scary Halloween Party Ticket!</a><img src=""https://www.ftjcfx.com/image-101693488-13304372"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57586679?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-13304372","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12505717","Save money on Disney's Coronado Springs Resort! 300x250","Cozy up to savings and save money on Disney's Coronado Springs Resort - a frog family favorite!","undercover tourist, hotels, resorts, disney's coronado springs resort, deluxe resorts, value resorts, moderate resorts, villas, walt disney world, discounts, family vacations, disney's animal kingdom, magic kingdom, epcot, disney's hollywood studios, lake buena vista, florida, theme parks, travel, tourism, amusement parks, save money","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-12505717"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101693488-12505717"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586662?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-12505717","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12521342","Undercover Tourist - 180x150","Now offering Disney hotels, car rentals and Orlando & Southern California discount attraction tickets! Shop Disney tickets at discount prices with free shipping, the nicest refund policy and great customer service from Undercover Tourist.","discount prices, free shipping, nicest refund policy, great customer service, undercover tourist, disney world, southern california, orlando, magic kingdom, theme parks, discount attraction tickets, hotels, car rentals, epcot, disney's animal kingdom, disney's hollywood studios, lowest prices, price rise, tickets, roller coasters, travel, tourism, aquarium, seaworld, universal studios","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-12521342"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101693488-12521342"" width=""180"" height=""150"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586663?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-12521342","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12634040","Heading to Orlando Soon? Start Your Planning Here!","Check out these quick planning guides if you're planning on a trip to Walt Disney World or Universal Orlando.","disney world, universal orlando, planning guides, undercover tourist, free, discount tickets, theme parks, attractions, amusement parks, save time, save money, family vacations, orlando, florida, lake buena vista, roller coasters, magic kingdom, wizarding world of harry potter, epcot, disney's hollywood studios, disney's animal kingdom, islands of adventure, universal studios, seaworld, resorts","Content Link","N/A","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-12634040"" target=""_top"">Check out these quick planning guides if you're planning on a trip to Walt Disney World or Universal Orlando!</a><img src=""https://www.tqlkg.com/image-101693488-12634040"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57586664?target=_top&mouseover=N""></script>","","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12693904","Save on Busch Gardens Tampa One Visit with All Day Dine!","Save on Busch Gardens Tampa One Visit with All Day Dine!","busch gardens tampa bay, undercover tourist, seaworld orlando, aquatica, orlando, tampa bay, florida, theme parks, shamu, aquariums, save money, save time, free shipping, best customer service, walt disney world resort, roller coasters, aquarium, family vacations","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-12693904"" target=""_top"">Save on Busch Gardens Tampa One Visit with All Day Dine!</a><img src=""https://www.lduhtrp.net/image-101693488-12693904"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586665?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-12693904","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12719605","Save $20 on Los Angeles 3 Day Go Card Including Universal Studios Hollywood!","Save $20 on Los Angeles 3 Day Go Card Including Universal Studios Hollywood!","universal studios hollywood, anytime admission, save money, discount tickets, undercover tourist, save time, los angeles, california, hollywood, wizarding world of harry potter, theme parks, family vacations, best customer service, free shipping, universal orlando, disney world, resorts, travel, tourism","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-12719605"" target=""_top"">Save $20 on Los Angeles 3 Day Go Card Including Universal Studios Hollywood!</a><img src=""https://www.tqlkg.com/image-101693488-12719605"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586666?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-12719605","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12779643","Save $37 on Universal Orlando 4-Day Base Ticket and get extra day FREE!","Save $37 on Universal Orlando 4-Day Base Ticket and get extra day!","universal orlando, base ticket, universal studios, islands of adventure, wizarding world of harry potter, undercover tourist, discount tickets, skip the lines, orlando, florida, theme parks, save money, attractions, tourism, travel, walt disney world resort, resorts, hotels, car rentals","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-12779643"" target=""_top"">Save $37 on Universal Orlando 4-Day Base Ticket and get extra day!</a><img src=""https://www.awltovhc.com/image-101693488-12779643"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57586667?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-12779643","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12783536","Save up to $49 on Disney World 4-Day Theme Park Ticket, get extra day!","Save up to $49 on a Disney World 4-Day Theme Park Ticket and get an extra day! ","undercover tourist, walt disney world resort, magic your way, discount tickets, lake buena vista, florida, save money, save time, skip the lines, magic kingdom, mickey mouse, epcot, disney's animal kingdom, disney's hollywood studios, disney springs, cinderella castle, tourism, travel, vacations","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-12783536"" target=""_top"">Save up to $49 on a Disney World 4-Day Theme Park Ticket and get an extra day!</a><img src=""https://www.lduhtrp.net/image-101693488-12783536"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586668?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-12783536","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12834897","Add an extra $10 OFF when you combine select Orlando tickets!","Add an additional $10 off when you combine select Orlando theme park tickets.","undercover tourist, disney world, universal orlando, orlando, florida, extra savings, discount tickets, theme parks, travel, tourism, magic kingdom, epcot, disney's animal kingdom, disney's hollywood studios, wizarding world of harry potter, islands of adventure, universal studios, resorts, hotels, roller coasters, family vacations","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-12834897"" target=""_top"">Add an additional $10 off when you combine select Orlando theme park tickets!</a><img src=""https://www.lduhtrp.net/image-101693488-12834897"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57586669?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-12834897","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","2331734","Undercover Tourist - 468x60","Now offering Disney hotels, car rentals and discount tickets to top attractions in Orlando, FL and Southern California! ","Orlando tickets, Disney tickets, Disney World tickets, Orlando, hotels in Orlando, attractions in Orlando, Aquatica, Blizzard Beach, Busch Gardens Tampa Bay, Disney's Animal Kingdom, Disney's Hollywood Studios, Epcot, Islands of Adventure, Magic Kingdom, SeaWorld Orlando, Universal Studios Florida, Walt Disney World Speedway, Wet 'n Wild Orlando","Banner","$19.60 USD","N/A","25-Apr-2023","<a href=""https://www.dpbolvw.net/click-101693488-2331734"" target=""_top""> <img src=""https://www.tqlkg.com/image-101693488-2331734"" width=""468"" height=""60"" alt=""Undercover Tourist"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586681?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-2331734","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","15733832","Evergreen Link for Undercovertourist.com","Evergreen Links are a long-lasting link type that takes consumers to the advertiser's website. It is deep-link enabled, so publishers can customize it to navigate to a different page if needed.","","Evergreen Link","$169.85 USD","$134.48 USD","31-Jan-2024","<a href=""https://www.anrdoezrs.net/click-101693488-15733832"" target=""_top""></a><img src=""https://www.tqlkg.com/image-101693488-15733832"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586680?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-15733832","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","GB, CA, US","11921025","Save $5 on Discovery Cove - Ultimate Day Resort Package!","Enjoy an all-inclusive day resort experience at Discovery Cove. Includes 14 day unlimited admission to SeaWorld, Aquatica and Busch Gardens.
","discovery cove, seaworld, orlando, FL, theme park, amusement park, disney, disney world, tickets, attraction tickets","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-11921025"" target=""_top"">Enjoy an all-inclusive day resort experience at Discovery Cove. Includes 14 day unlimited admission to SeaWorld, Aquatica and Busch Gardens. </a><img src=""https://www.ftjcfx.com/image-101693488-11921025"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57586687?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-11921025","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","5516693","Tickets - Orlando","Undercover Tourist offers discount Disney World tickets, SeaWorld tickets, Universal Studios tickets with free shipping.","Disney World Tickets, Universal Studios Tickets, Sea World Tickets, Islands of Adventure Tickets, Disneyworld tickets, Disney Tickets, Discount Disney World Tickets, Discount Universal Studios Tickets.","Text Link","$24.31 USD","N/A","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-5516693"" target=""_top"">Orlando Theme Park Tickets - which ticket is right for me?</a><img src=""https://www.lduhtrp.net/image-101693488-5516693"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586683?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-5516693","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12332405","Save $53 on Unlimited Visits to SeaWorld Orlando Parks, Plus Parking!","Save $53 on Unlimited Visits Plus Parking at SeaWorld Orlando Parks and get admission for up to 14 days at the 4 SeaWorld parks!","busch gardens tampa, tampa bay, disney, seaworld, orlando, florida, sheikra, theme parks, undercover tourist, discount tickets, travel, tourism, roller coasters, animals, skip the lines","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-12332405"" target=""_top"">Save $53 on Unlimited Visits Plus Parking at SeaWorld Orlando Parks and get admission for up to 14 days at the 4 SeaWorld parks!</a><img src=""https://www.ftjcfx.com/image-101693488-12332405"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586688?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-12332405","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12505703","Save money on Disney's Art of Animation Resort! 120x600","Cozy up to savings and save money on Disney's Art of Animation Resort - a frog family favorite!","undercover tourist, hotels, resorts, disney's art of animation resort, deluxe resorts, value resorts, moderate resorts, villas, walt disney world, discounts, family vacations, disney's animal kingdom, magic kingdom, epcot, disney's hollywood studios, lake buena vista, florida, theme parks, travel, tourism, amusement parks, save money","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.dpbolvw.net/click-101693488-12505703"" target=""_top""> <img src=""https://www.awltovhc.com/image-101693488-12505703"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586692?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-12505703","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13168027","Get discounts on car rentals for Park City!","Get discounts on car rentals for Park City!","salt lake city, park city, utah, car rentals, discount, save money, save time, discount tickets, ski, ski resorts, ski lift tickets, undercover tourist, resorts, hotels, travel, tourism, attractions, theme parks, orlando, florida, disney world, universal studios, vail, colorado, new york city, washington d.c., family vacations","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.kqzyfj.com/click-101693488-13168027"" target=""_top"">Get discounts on car rentals for Park City!</a><img src=""https://www.lduhtrp.net/image-101693488-13168027"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57586674?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-13168027","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","11441096","Buy 4 Days to Disney World, Get 1 Day FREE 120x600","Buy 4 Days to Disney World, Get 1 Day FREE 120x600","undercover tourist, undercovertourist, walt disney world, disney, orlando, florida, tickets, 120x600","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-11441096"" target=""_top""> <img src=""https://www.awltovhc.com/image-101693488-11441096"" width=""120"" height=""600"" alt=""Discount Disney Tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57586685?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-11441096","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13050216","Save on Epic 7-Day Ski Pass for Vail!","Save on Epic 7-Day Ski Pass for Vail!","undercover tourist, ski pass, epic pass, vail resorts, vail, ski, ski vacations, ski resorts, family vacations, car rentals, discount tickets, breckenridge, utah, amusement parks, attractions, tourism, travel, skip the lines, save time, save money, hotels, resorts","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-13050216"" target=""_top"">Save on Epic 7-Day Ski Pass for Vail!</a><img src=""https://www.tqlkg.com/image-101693488-13050216"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57586672?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-13050216","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12505708","Save money on Disney's Art of Animation Resort! 250x250","Cozy up to savings and save money on Disney's Art of Animation Resort - a frog family favorite!","undercover tourist, hotels, resorts, disney's art of animation resort, deluxe resorts, value resorts, moderate resorts, villas, walt disney world, discounts, family vacations, disney's animal kingdom, magic kingdom, epcot, disney's hollywood studios, lake buena vista, florida, theme parks, travel, tourism, amusement parks, save money","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.kqzyfj.com/click-101693488-12505708"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101693488-12505708"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586690?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-12505708","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13168007","Save an EXTRA $20 OFF on NYC hotels!","Save an EXTRA $20 OFF on NYC hotels! Book you room for a minimum 2-night stay and stay close to top NYC attractions!","new york city, nyc, the big apple, nyc hotels, new york, undercover tourist, travel, theme parks, hotels, resorts, family vacations, discount tickets, car rentals, hotels, theme parks, skip the lines, save money, save time, disney world, universal studios, ski, ski lift tickets","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-13168007"" target=""_top"">Save an EXTRA $20 OFF on NYC hotels! Book you room for a minimum 2-night stay and stay close to top NYC attractions!</a><img src=""https://www.awltovhc.com/image-101693488-13168007"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586676?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-13168007","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","2331763","Free Disney iPhone App - Disney Wait Times & Map","Undercover Tourist offers a free Disney iPhone app that saves you time and money with Disney Wait Times & Maps","Disney,world,wait,times,maps,lines, free,opening,hours,attractions,Orlando,app,parks,parades,undercovertourist","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.kqzyfj.com/click-101693488-2331763"" target=""_top"">Free Disney iPhone App - Wait Times & Maps</a><img src=""https://www.ftjcfx.com/image-101693488-2331763"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586709?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-2331763","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","10804849","Undercover Tourist - 250x250","Now offering Disney hotels, car rentals and Orlando & Southern California discount attraction tickets! Shop Disney tickets at discount prices with free shipping, the nicest refund policy and great customer service from Undercover Tourist.   ","disney tickets, attraction tickets, nicest refund policy, orlando, tickets, disney, universal, seaworld, medieval times, tourist attractions, universal orlando tickets, ticket specials, free shipping, discount prices, refund policy, trusted, customer service, undercover tourist, tourist information, 250x250","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-10804849"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101693488-10804849"" width=""250"" height=""250"" alt=""Undercover Tourist"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586711?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-10804849","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","11441097","Buy 4 Days to Disney World, Get 1 Day FREE 160x600","Buy 4 Days to Disney World, Get 1 Day FREE 160x600","undercovertourist, undercover tourist, walt disney world, disney, disney world, orlando, florida, tickets, 160x600","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.dpbolvw.net/click-101693488-11441097"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101693488-11441097"" width=""160"" height=""600"" alt=""Discount Disney Tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586712?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-11441097","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","GB, CA, US","11921018","Discovery Cove - Day Resort with Dolphin Swim Package","Enhance your Discovery Cove Day Resort package with a reserved 30 minute dolphin swim. Includes 14 day unlimited admission to SeaWorld and Aquatica.
","dolphin swim, aquatica, busch gardens, discovery cove, seaworld, orlando, FL, theme park, amusement park, disney, disney world, tickets, attraction tickets","Text Link","$14.41 USD","$27.00 USD","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-11921018"" target=""_top"">Enhance your Discovery Cove Day Resort package with a reserved 30 minute dolphin swim. Includes 14 day unlimited admission to SeaWorld and Aquatica. </a><img src=""https://www.tqlkg.com/image-101693488-11921018"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57586714?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-11921018","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12505695","Save money on Disney's Animal Kingdom Lodge Resort! 250x250","Cozy up to savings and save money on Disney's Animal Kingdom Lodge Resort - a frog family favorite!","undercover tourist, hotels, resorts, disney's animal kingdom lodge, villas, walt disney world, discounts, family vacations, disney's animal kingdom, magic kingdom, epcot, disney's hollywood studios, lake buena vista, florida, theme parks, travel, tourism, amusement parks, save money","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-12505695"" target=""_top""> <img src=""https://www.tqlkg.com/image-101693488-12505695"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57586716?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101693488-12505695","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12505715","Save money on Disney's Coronado Springs Resort! 180x150","Cozy up to savings and save money on Disney's Coronado Springs Resort - a frog family favorite!","undercover tourist, hotels, resorts, disney's coronado springs resort, deluxe resorts, value resorts, moderate resorts, villas, walt disney world, discounts, family vacations, disney's animal kingdom, magic kingdom, epcot, disney's hollywood studios, lake buena vista, florida, theme parks, travel, tourism, amusement parks, save money","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-12505715"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101693488-12505715"" width=""180"" height=""150"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57586717?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101693488-12505715","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13333702","Save $24 on 3-Day Disneyland Resort Park Hopper!","Now offering Disneyland Resort tickets! Save $24 on 3-Day Disneyland Park Hopper!","undercover tourist, theme parks, disneyland resort, disneyland park, disney california adventure park, discount tickets, theme parks, amusement parks, los angeles, california, family vacations, skip the lines, save money, save time, travel, tourism, universal studios, universal orlando, walt disney world resort, car rentals, hotels, disney hotels, resorts","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.kqzyfj.com/click-101693488-13333702"" target=""_top"">Now offering Disneyland Resort tickets! Save $24 on 3-Day Disneyland Park Hopper!</a><img src=""https://www.lduhtrp.net/image-101693488-13333702"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586706?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-13333702","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13333783","Now Offering Disneyland Resort California Tickets! 300x200","<link>Now offering Disneyland Resort California tickets!</link>","undercover tourist, disneyland resort, disneyland park, disney california adventure park, theme park tickets, discount tickets, los angeles, california, disney, walt disney, disney world, resorts, hotels, disney hotels, car rentals, travel, tourism, resorts, family vacations, amusement parks, theme parks, universal orlando, skip the lines, park hoppers, magic your way, base tickets","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.dpbolvw.net/click-101693488-13333783"" target=""_top""> <img src=""https://www.awltovhc.com/image-101693488-13333783"" width=""300"" height=""200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586708?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-13333783","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13012440","Universal Orlando Discount Tickets","Skip the lines and save money on Universal Orlando Resort tickets. Visit Universal Studios Florida, Islands of Adventure and Volcano Bay!","universal orlando resort, universal studios florida, islands of adventure, wizarding world of harry potter, harry potter world, undercover tourist, skip the lines, tourism, travel, attractions, family vacations, save time, save money, discount tickets, theme parks, amusement parks, disney world, seaworld, hotels, car rentals, california, los angeles, legoland","Text Link","$13.26 USD","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-13012440"" target=""_top"">Skip the lines and save money on Universal Orlando Resort tickets. Visit Universal Studios Florida, Islands of Adventure and Volcano Bay!</a><img src=""https://www.tqlkg.com/image-101693488-13012440"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57586702?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-13012440","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13025834","Save $53 on Universal 2-Day Park-To-Park Ticket and get an extra day FREE!","Save $53 on Universal 2-Day Park-To-Park Ticket and get an extra day FREE!","undercover tourist, universal orlando resort, universal studios florida, halloween horror nights, halloween, event, universal's islands of adventure, universal's volcano bay, theme parks, discount tickets, tourism, travel, amusement parks, family vacations, skip the lines, save time, save money, resorts, hotels, car rentals","Text Link","$41.52 USD","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-13025834"" target=""_top"">Save $53 on Universal 2-Day Park-To-Park Ticket and get an extra day FREE!</a><img src=""https://www.awltovhc.com/image-101693488-13025834"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57586703?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-13025834","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13167975","Ski at 24 resorts with the Epic 4-Day Pass!","Ski at 24 resorts with the Epic 4-Day Pass!","undercover tourist, ski, ski tickets, discount tickets, ski resorts, park city, vail, park city resort, family vacations, disney world, universal studios, ski lift, save money, save time, frog family, hotels, car rentals, tourism, travel","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-13167975"" target=""_top"">Ski at 24 resorts with the Epic 4-Day Pass!</a><img src=""https://www.tqlkg.com/image-101693488-13167975"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586704?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-13167975","N/A","","","","Vacation","684659","Active","English","No"
